ID,Donations,Volunteering,Appeal1,Appeal2,Appeal3
1317,1013.17,0.0,0.0,1.0,0.5437713750736567
1318,12892.66,4.0,2.0,0.0,0.0
1319,28758.14,6.0,2.0,0.0,0.2530581415557772
1320,4527.61,1.0,1.0,-0.0,0.10672026079021268
1321,1221.13,-0.0,0.0,0.0,1.1069973041693593
1322,2374.54,1.0,1.0,0.0,3.056415063823418
1323,4743.38,2.0,3.0,-0.0,0.0
1324,8355.04,2.0,2.0,0.0,2.8941740495468533
1325,11223.66,5.0,1.0,0.0,1.8569088149173278
1326,4427.45,2.0,-0.0,1.0,0.7490444209145511
1327,8809.66,1.0,-0.0,0.0,2.370667083748603
1328,2232.37,-0.0,0.0,0.0,1.4526895576522172
1329,4630.89,1.0,1.0,1.0,0.7762598563618416
1330,41947.72,12.0,3.0,0.0,2.493147652330494
1331,2255.77,0.0,0.0,-0.0,0.3880135382979144
1332,112594.65,28.0,11.0,0.0,2.2176786459142934
1333,10711.96,1.0,2.0,0.0,0.0
1334,10226.16,2.0,0.0,0.0,0.0
1335,15643.86,3.0,2.0,0.0,1.8553163341911194
1336,21723.4,4.0,1.0,0.0,0.4458992117254029
1337,95.65,0.0,1.0,0.0,2.475139167061345
1338,1043.45,0.0,0.0,0.0,1.4173536755181853
1339,8529.37,2.0,1.0,0.0,1.7266582557952832
1340,3510.43,2.0,1.0,2.0,0.0
1341,2070.23,2.0,0.0,-0.0,1.1521408172189795
1342,25608.34,6.0,3.0,0.0,0.0
1343,2108.21,0.0,-0.0,0.0,1.2354979958795205
1344,6505.28,2.0,-0.0,1.0,0.7783643543592169
1345,9134.29,2.0,1.0,0.0,1.306880371277469
1346,585.68,-0.0,0.0,0.0,0.5383855386392198
1347,23588.54,5.0,4.0,0.0,1.9829460041090954
1348,1207.08,1.0,0.0,0.0,0.6201188430266081
1349,61661.89,15.0,7.0,0.0,0.6991902033527804
1350,1948.84,0.0,2.0,3.0,2.04909414590601
1351,4.19,0.0,-0.0,1.0,1.5427429405471953
1352,101.92,0.0,1.0,1.0,0.0
1353,10451.87,4.0,0.0,0.0,1.115513328129644
1354,16135.43,6.0,1.0,0.0,1.0931026213385315
1355,725.37,0.0,0.0,0.0,1.667038734140549
1356,1005.06,0.0,0.0,0.0,0.8282833974980301
1357,3209.59,0.0,-0.0,0.0,2.025998118509415
1358,4039.65,4.0,-0.0,0.0,2.531006256411925
1359,30769.99,7.0,4.0,0.0,0.7730361710919875
1360,8674.52,2.0,0.0,0.0,0.0
1361,952.54,-0.0,0.0,-0.0,1.2903264308679794
1362,28128.04,9.0,2.0,0.0,1.406698419400709
1363,2769.75,-0.0,2.0,0.0,0.3322102617589515
1364,5404.82,1.0,1.0,0.0,0.0
1365,3958.24,0.0,2.0,0.0,1.3833316282220147
1366,13240.41,1.0,1.0,-0.0,0.0
1367,5369.01,2.0,0.0,0.0,0.7574174903960729
1368,9055.51,-0.0,1.0,0.0,0.7404356808765815
1369,511.46,-0.0,0.0,1.0,0.0
1370,39656.78,10.0,6.0,0.0,2.719602104841085
1371,5096.15,1.0,-0.0,-0.0,1.6134710712577307
1372,19008.11,3.0,1.0,0.0,1.3472937938857918
1373,4792.45,1.0,0.0,0.0,0.28163810484202945
1374,12811.66,2.0,2.0,0.0,1.5560937285669239
1375,432.07,1.0,0.0,0.0,0.09415916466341756
1376,17569.26,4.0,3.0,0.0,0.28921964042924286
1377,4270.86,1.0,2.0,0.0,2.3969975023998216
1378,9513.96,2.0,1.0,-0.0,2.467279133597742
1379,12.97,0.0,1.0,-0.0,1.6059165996818914
1380,55280.14,16.0,3.0,0.0,1.4660880298167869
1381,30122.25,6.0,2.0,0.0,0.2927389851532848
1382,14396.15,3.0,-0.0,0.0,1.2432345688236048
1383,14721.81,4.0,1.0,-0.0,3.260919179240919
1384,14114.48,3.0,0.0,0.0,0.10563926321359496
1385,38602.08,9.0,4.0,0.0,2.0733854087159544
1386,9.37,0.0,-0.0,-0.0,0.820833330394249
1387,235.44,2.0,0.0,3.0,0.0
1388,39129.44,8.0,4.0,0.0,3.445361560088812
1389,3804.99,2.0,0.0,0.0,2.7407377700275215
1390,25839.74,6.0,3.0,0.0,3.3785986360778377
1391,517.78,-0.0,0.0,0.0,0.0
1392,1176.13,2.0,-0.0,-0.0,0.9944206093294363
1393,45624.33,11.0,5.0,0.0,0.18541474962758175
1394,1006.21,0.0,0.0,0.0,0.0
1395,156.45,-0.0,0.0,1.0,0.0
1396,3185.49,-0.0,1.0,-0.0,1.0944274748246352
1397,6511.23,2.0,0.0,0.0,0.8880418278514571
1398,35885.94,8.0,4.0,0.0,0.0
1399,29457.47,7.0,2.0,0.0,0.0
1400,23793.51,6.0,2.0,0.0,4.161200838293414
1401,30288.59,7.0,2.0,0.0,1.657039472988373
1402,2631.41,-0.0,1.0,0.0,3.4078309919009464
1403,42153.62,11.0,4.0,0.0,1.9572357357755163
1404,61.73,0.0,-0.0,0.0,1.2089354969963702
1405,9336.38,1.0,2.0,-0.0,0.6621914741679827
1406,4303.04,1.0,0.0,-0.0,0.0
1407,4937.16,1.0,1.0,-0.0,0.574172908443009
1408,31683.22,7.0,3.0,0.0,0.0
1409,619.88,0.0,-0.0,-0.0,2.9678875100838114
1410,1596.6,-0.0,-0.0,0.0,2.4494243166529053
1411,796.05,1.0,2.0,0.0,0.0
1412,14466.29,3.0,1.0,0.0,0.35374926302721144
1413,3850.36,-0.0,1.0,1.0,0.5798238163237299
1414,29287.83,8.0,4.0,0.0,2.266925584921544
1415,823.37,0.0,0.0,0.0,1.630685515664755
1416,13083.16,2.0,2.0,-0.0,1.1111491231780173
1417,6589.6,1.0,1.0,0.0,0.13049898061245557
1418,6867.92,1.0,-0.0,-0.0,2.3070154758432593
1419,8733.92,1.0,0.0,0.0,0.0
1420,1782.45,0.0,-0.0,0.0,0.0
1421,7960.24,1.0,2.0,0.0,1.1855358683608097
1422,45127.14,10.0,5.0,0.0,1.1685634566370422
1423,259.48,-0.0,0.0,2.0,0.9454836960493009
1424,11476.66,2.0,0.0,0.0,2.0241837372028844
1425,850.31,-0.0,1.0,0.0,0.7313349069563864
1426,11221.88,3.0,2.0,0.0,0.635344684523794
1427,1878.84,-0.0,1.0,0.0,0.524768343082975
1428,33.13,1.0,0.0,0.0,0.8824890367349553
1429,18883.74,6.0,1.0,0.0,1.6541384426697392
1430,371.06,0.0,-0.0,0.0,0.778448864316359
1431,5876.36,1.0,1.0,0.0,0.0
1432,14052.19,4.0,0.0,0.0,1.0083856458251585
1433,28920.63,7.0,6.0,0.0,0.15722984315593058
1434,9820.97,2.0,1.0,0.0,0.1077771151074034
1435,1370.92,-0.0,-0.0,1.0,1.2939732165885005
1436,17404.35,5.0,-0.0,0.0,0.5225499053325104
1437,0.03,-0.0,0.0,-0.0,0.0
1438,2061.31,1.0,-0.0,0.0,0.41111307187476953
1439,40665.83,11.0,2.0,0.0,0.894218269114994
1440,1912.84,0.0,0.0,0.0,1.6353497061368012
1441,383.09,0.0,0.0,0.0,0.06337180183244062
1442,20872.67,5.0,3.0,0.0,0.17213158139921214
1443,10062.44,3.0,1.0,-0.0,1.3684109709376306
1444,7945.62,2.0,1.0,0.0,1.1220565360453483
1445,2362.94,-0.0,1.0,0.0,0.0
1446,1126.15,1.0,0.0,0.0,2.7756328778562844
1447,895.83,1.0,0.0,0.0,0.7473807490257018
1448,15704.16,5.0,2.0,0.0,1.8525602079572485
1449,11424.14,3.0,1.0,0.0,0.7157667784040624
1450,3326.05,0.0,-0.0,0.0,1.8604529041620936
1451,5812.98,2.0,0.0,0.0,2.920558956722976
1452,6346.41,2.0,0.0,0.0,0.0
1453,1305.97,1.0,0.0,-0.0,3.3541490220331913
1454,9462.29,2.0,2.0,0.0,0.0
1455,1154.45,-0.0,1.0,0.0,0.1961434880692381
1456,5073.12,1.0,-0.0,-0.0,0.5686347174216957
1457,6928.0,0.0,1.0,0.0,2.44809595947865
1458,43083.24,11.0,4.0,0.0,2.7840828073890407
1459,6718.21,3.0,0.0,1.0,1.4418341737074982
1460,2594.98,1.0,0.0,1.0,0.9162344118247495
1461,32157.68,7.0,4.0,0.0,2.069891008494216
1462,23402.09,6.0,2.0,0.0,1.1193817961866734
1463,241.86,-0.0,0.0,1.0,0.0
1464,9204.43,2.0,0.0,0.0,1.9147381124428535
1465,8077.82,1.0,0.0,-0.0,1.0991428788442523
1466,38047.69,8.0,3.0,0.0,0.7627379023622676
1467,2814.5,0.0,0.0,0.0,0.16833705366351615
1468,3672.48,2.0,0.0,0.0,0.3045849744314151
1469,5680.19,0.0,2.0,1.0,2.088340510879542
1470,15554.04,4.0,3.0,0.0,1.3030826737927321
1471,422.08,-0.0,2.0,1.0,0.0
1472,6352.98,1.0,0.0,0.0,0.7494839958333774
1473,2056.64,0.0,0.0,0.0,2.366005071774792
1474,5080.21,3.0,0.0,0.0,0.2983489738936981
1475,5582.69,1.0,1.0,2.0,0.4689393763606271
1476,15413.91,6.0,3.0,0.0,1.1736795733539713
1477,659.18,1.0,0.0,1.0,1.5976209185928978
1478,1056.04,-0.0,0.0,1.0,0.3695714741310704
1479,2398.44,0.0,-0.0,-0.0,1.2131888090342924
1480,614.97,1.0,-0.0,0.0,1.8978936456526079
1481,2880.58,1.0,-0.0,0.0,0.0
1482,16811.92,4.0,-0.0,0.0,0.0
1483,29383.71,5.0,4.0,1.0,0.0
1484,246.09,0.0,0.0,0.0,0.3657229452797466
1485,721.73,0.0,-0.0,-0.0,2.866463923127313
1486,67089.48,18.0,6.0,0.0,0.26324890853266836
1487,2104.69,1.0,0.0,1.0,1.7687991186989414
1488,4301.54,0.0,1.0,0.0,1.1661255949975637
1489,109.07,-0.0,1.0,1.0,0.7295930981690446
1490,34895.46,8.0,5.0,0.0,1.2346947397504162
1491,2838.66,1.0,1.0,-0.0,2.1682537782372786
1492,876.87,0.0,2.0,2.0,2.0133682809686015
1493,2010.05,0.0,1.0,0.0,0.0
1494,198.46,0.0,0.0,-0.0,1.3540984915099705
1495,2543.51,0.0,0.0,0.0,3.634036110611062
1496,20298.26,6.0,2.0,0.0,2.558613355631956
1497,10444.25,3.0,2.0,0.0,0.5700850859387148
1498,882.28,1.0,0.0,-0.0,1.6797162027490113
1499,13463.43,3.0,4.0,-0.0,0.0
1500,5663.41,1.0,0.0,1.0,2.842585461083768
1501,673.86,0.0,0.0,-0.0,3.662722896531634
1502,17694.68,4.0,1.0,0.0,0.0
1503,0.04,0.0,-0.0,1.0,0.008438226173377084
1504,46.76,0.0,1.0,2.0,0.984780162783054
1505,2563.16,0.0,-0.0,1.0,1.6660354343886894
1506,902.16,-0.0,-0.0,1.0,0.8876101608165424
1507,106.81,1.0,0.0,0.0,0.46420195439452905
1508,6067.63,1.0,1.0,-0.0,1.887525731572583
1509,4823.8,1.0,2.0,0.0,1.0726887515128893
1510,19253.36,7.0,2.0,0.0,0.0
1511,9123.83,2.0,-0.0,0.0,0.02102928215242561
1512,5657.17,1.0,1.0,0.0,0.3983805094691987
1513,1089.37,0.0,0.0,-0.0,1.9082499823257288
1514,252.31,1.0,0.0,0.0,1.3445289072061846
1515,7801.09,1.0,1.0,0.0,2.568455203611877
1516,1465.5,0.0,1.0,1.0,1.536473256281949
1517,923.45,1.0,0.0,1.0,1.0976908766874949
1518,23232.7,7.0,4.0,0.0,2.7528239129230476
1519,3044.45,0.0,1.0,0.0,0.0
1520,12736.58,2.0,2.0,0.0,0.1567146479867696
1521,1767.97,1.0,0.0,0.0,2.1208572790920224
1522,7994.4,2.0,-0.0,1.0,0.0
1523,1923.36,0.0,-0.0,-0.0,0.3580824890786607
1524,13.2,0.0,0.0,0.0,1.6136161710372474
1525,185.92,1.0,0.0,0.0,2.5015686370249863
1526,4367.95,2.0,1.0,-0.0,0.0
1527,1920.56,-0.0,-0.0,0.0,1.8924834168483553
1528,64298.94,16.0,5.0,0.0,1.1673546723278105
1529,7772.86,2.0,0.0,1.0,1.6060318555195323
1530,167.16,0.0,0.0,1.0,2.6323771071640216
1531,1877.99,1.0,0.0,-0.0,0.21579972171500306
1532,665.2,-0.0,0.0,0.0,0.34692233368336955
1533,2274.1,-0.0,0.0,0.0,2.574105079897098
1534,16843.32,3.0,2.0,0.0,1.7365377975323533
1535,257.08,0.0,0.0,0.0,1.5776051115609828
1536,32829.44,7.0,2.0,0.0,0.0
1537,3566.79,0.0,-0.0,0.0,0.0
1538,255.88,0.0,-0.0,-0.0,0.005820409236056423
1539,1164.55,0.0,2.0,2.0,0.728554934613532
1540,6603.09,2.0,0.0,0.0,0.0
1541,291.96,-0.0,0.0,1.0,0.2169038463002484
1542,8684.24,3.0,0.0,0.0,0.0
1543,24410.28,7.0,3.0,0.0,1.872456646153517
1544,644.17,2.0,-0.0,-0.0,0.0
1545,4766.96,1.0,2.0,0.0,1.4718768940452782
1546,18204.32,6.0,1.0,0.0,2.9136438742976853
1547,1681.35,0.0,1.0,-0.0,1.3086406936191592
1548,1312.27,0.0,1.0,0.0,1.7480171751832423
1549,64108.46,15.0,7.0,0.0,1.1326584733142007
1550,7225.37,1.0,-0.0,0.0,0.15285283436354458
1551,4443.61,1.0,0.0,0.0,1.6878918389480013
1552,4700.21,0.0,0.0,0.0,1.5329583812627643
1553,3722.23,-0.0,-0.0,0.0,1.6633092011432988
1554,1626.65,0.0,0.0,0.0,1.595031935619712
1555,18.85,0.0,-0.0,0.0,1.2708797794467568
1556,15625.3,4.0,3.0,0.0,1.0032987745792987
1557,541.91,0.0,1.0,1.0,0.0
1558,886.22,0.0,0.0,1.0,2.4047238603519823
1559,2770.21,1.0,0.0,0.0,3.1797820046689393
1560,4550.12,0.0,0.0,-0.0,0.4107588632234135
1561,1332.44,0.0,2.0,0.0,1.4935136267516003
1562,2858.5,4.0,-0.0,0.0,1.6183126448717946
1563,30659.79,7.0,2.0,0.0,2.3294540895191442
1564,262.64,0.0,0.0,0.0,0.8971512722170929
1565,147.9,0.0,-0.0,0.0,0.6520640027820969
1566,14454.03,4.0,1.0,0.0,1.396844996444519
1567,4651.96,1.0,-0.0,0.0,0.0
1568,306.91,-0.0,0.0,-0.0,0.0
1569,1629.47,-0.0,0.0,-0.0,0.8798352388057742
1570,20535.65,4.0,2.0,0.0,1.008955618458086
1571,1.47,0.0,-0.0,0.0,0.5877894140363038
1572,10238.61,2.0,1.0,-0.0,0.0
1573,222.08,-0.0,1.0,0.0,0.057744488950123296
1574,1320.48,0.0,0.0,0.0,0.0
1575,457.56,0.0,0.0,-0.0,0.33867873199760135
1576,2037.68,1.0,1.0,0.0,1.3645830075852334
1577,18726.38,5.0,4.0,0.0,2.8593982727204716
1578,35948.49,8.0,6.0,0.0,1.448373041354913
1579,14312.43,4.0,1.0,0.0,0.0
1580,18118.96,5.0,2.0,0.0,1.0930660985436949
1581,69.69,2.0,-0.0,0.0,0.07206639207335641
1582,27372.42,5.0,5.0,0.0,0.3366346892637697
1583,1663.12,0.0,1.0,-0.0,0.0
1584,16692.6,3.0,2.0,0.0,1.1992374030982194
1585,2.55,1.0,-0.0,-0.0,0.0
1586,1506.9,1.0,0.0,2.0,0.47673754909729515
1587,2953.6,-0.0,1.0,-0.0,0.13954074626655955
1588,2360.31,-0.0,1.0,0.0,0.1752992115851012
1589,2968.15,0.0,0.0,0.0,0.24416566696068243
1590,4154.46,1.0,1.0,0.0,2.785432600543757
1591,2369.52,-0.0,2.0,0.0,2.2406287599517727
1592,238.79,1.0,0.0,0.0,0.2181932891454328
1593,17399.08,4.0,1.0,0.0,0.8334148881952835
1594,2697.6,0.0,-0.0,0.0,0.6698706645541372
1595,27367.16,8.0,2.0,0.0,0.13282796598457858
1596,4932.68,1.0,1.0,0.0,1.6116617231301875
1597,205.94,1.0,0.0,0.0,1.517737367231459
1598,5866.02,1.0,0.0,-0.0,1.1023462978410528
1599,1041.83,-0.0,0.0,-0.0,1.1186121080358435
1600,4557.05,2.0,2.0,0.0,1.6159500014138646
1601,12575.19,4.0,0.0,0.0,1.5436030583264553
1602,27740.15,6.0,4.0,0.0,0.5662472239911125
1603,20822.01,5.0,2.0,0.0,0.0
1604,3121.5,2.0,2.0,1.0,1.4558392414878272
1605,1707.37,-0.0,0.0,0.0,1.5250987583043574
1606,834.53,1.0,0.0,1.0,0.10058005904159584
1607,7353.1,1.0,1.0,0.0,1.8154035567754734
1608,6834.25,2.0,1.0,2.0,0.0
1609,24725.45,6.0,4.0,0.0,0.2028035112947758
1610,4665.85,2.0,0.0,1.0,0.8235868478997399
1611,2404.89,2.0,1.0,-0.0,0.770770620846417
1612,16.5,0.0,0.0,1.0,0.2726422853035003
1613,825.04,-0.0,1.0,1.0,0.2706443436329199
1614,6920.81,1.0,1.0,0.0,1.5625766834761041
1615,9354.42,2.0,0.0,-0.0,2.0454177110485814
1616,162.76,1.0,0.0,0.0,1.5003391615352841
1617,12411.7,2.0,0.0,0.0,0.7801141871419921
1618,204.74,-0.0,-0.0,0.0,0.0
1619,2053.96,0.0,1.0,1.0,0.892642476121307
1620,17696.53,4.0,1.0,0.0,1.6822884434627832
1621,6995.06,1.0,0.0,0.0,1.8485700574491433
1622,16103.7,3.0,3.0,0.0,1.4395506832416265
1623,4169.34,1.0,0.0,-0.0,1.592666286202344
1624,1196.86,0.0,0.0,1.0,0.4931504678468446
1625,958.99,-0.0,-0.0,0.0,0.0
1626,16702.72,4.0,1.0,0.0,0.8783050643295064
1627,8043.59,1.0,1.0,0.0,1.2513373252463738
1628,30489.62,9.0,4.0,0.0,0.6030465265691282
1629,67.2,0.0,0.0,0.0,1.6130988372900008
1630,2755.28,0.0,1.0,1.0,1.0468411916456482
1631,12365.14,3.0,2.0,0.0,2.30145901633926
1632,150.02,1.0,0.0,0.0,0.0
1633,2884.95,1.0,1.0,1.0,1.5687483310505277
1634,34769.78,8.0,5.0,0.0,2.1616956959459523
1635,514.62,0.0,0.0,-0.0,1.8039862961121638
1636,1164.04,0.0,0.0,0.0,0.2244316344365085
1637,359.14,0.0,0.0,0.0,0.8650523968318498
1638,12575.17,3.0,1.0,-0.0,2.2891495383167078
1639,28559.42,7.0,3.0,0.0,1.6756363102439575
1640,10088.88,3.0,2.0,0.0,2.8068910470741644
1641,110.76,0.0,0.0,-0.0,1.026405852563192
1642,1.08,0.0,1.0,0.0,2.0455355871392564
1643,6603.22,1.0,1.0,0.0,0.22494682607926708
1644,4821.91,1.0,-0.0,0.0,1.2328003817218056
1645,1135.15,1.0,0.0,-0.0,0.24716937288900187
1646,10252.59,2.0,2.0,-0.0,1.1086626356443252
1647,57814.41,15.0,4.0,0.0,2.0204885611092447
1648,18306.97,3.0,2.0,0.0,0.0
1649,599.03,1.0,0.0,-0.0,0.48399316072676246
1650,2140.87,2.0,-0.0,0.0,0.34308506659078775
1651,5227.48,0.0,0.0,-0.0,3.121125607150806
1652,3809.65,1.0,3.0,-0.0,1.031141195912204
1653,10025.65,1.0,2.0,0.0,0.7625306533619294
1654,70026.76,17.0,6.0,0.0,1.0821953529732595
1655,1729.3,-0.0,1.0,-0.0,0.0
1656,11191.76,3.0,0.0,0.0,1.277222331559194
1657,1656.29,1.0,-0.0,0.0,1.2195147721981143
1658,1183.43,-0.0,0.0,-0.0,1.0268346538734183
1659,1677.48,0.0,0.0,0.0,0.5638996253226701
1660,1337.77,0.0,1.0,0.0,2.058528320265957
1661,1355.64,2.0,0.0,-0.0,1.4284010363327908
1662,445.71,0.0,0.0,1.0,0.0
1663,401.77,1.0,-0.0,0.0,0.0
1664,3805.07,0.0,1.0,2.0,1.4947466571569956
1665,2108.83,2.0,0.0,1.0,1.3990082791916192
1666,13387.39,4.0,2.0,0.0,1.4540760262622208
1667,2537.6,0.0,1.0,0.0,0.800268051713758
1668,7910.81,3.0,2.0,1.0,0.2963301024741297
1669,15278.87,6.0,2.0,0.0,1.828029241867577
1670,2.29,-0.0,0.0,0.0,1.007519257777277
1671,5676.92,2.0,0.0,0.0,0.8114106578474258
1672,5789.17,1.0,0.0,1.0,0.5703254083626824
1673,11868.41,2.0,0.0,-0.0,0.0
1674,1293.98,0.0,0.0,0.0,1.4623724723648668
1675,5264.58,1.0,1.0,0.0,2.2126055612646303
1676,2609.22,0.0,0.0,0.0,0.2876055793651675
1677,11238.52,3.0,1.0,0.0,0.0
1678,482.49,-0.0,1.0,-0.0,0.5931416940374712
1679,712.98,0.0,1.0,0.0,0.41103683912972566
1680,9114.47,1.0,1.0,1.0,1.155249084020835
1681,14370.0,3.0,2.0,0.0,0.6949126351492166
1682,2035.4,1.0,1.0,1.0,2.098356741139659
1683,1932.69,0.0,0.0,0.0,2.04420425379816
1684,16464.17,3.0,1.0,0.0,0.0
1685,18463.42,6.0,1.0,0.0,0.8180639105440101
1686,6632.2,0.0,0.0,0.0,0.0
1687,7485.21,1.0,1.0,0.0,1.0643725800598134
1688,97.26,-0.0,1.0,0.0,1.4168566883820077
1689,11617.99,4.0,-0.0,0.0,0.3670765495455899
1690,29352.93,7.0,3.0,0.0,1.0808993981540116
1691,29449.57,8.0,4.0,0.0,2.326590217878658
1692,48852.43,12.0,6.0,0.0,1.402947061566866
1693,652.04,0.0,0.0,1.0,0.6734776429031418
1694,5409.42,1.0,-0.0,0.0,0.04717410456737259
1695,5024.84,-0.0,0.0,-0.0,1.3253456321583557
1696,24100.82,6.0,4.0,0.0,0.6164321192773881
1697,49520.46,11.0,4.0,0.0,0.0
1698,10620.81,3.0,1.0,0.0,1.2151067890735487
1699,6734.74,2.0,1.0,1.0,2.125966295694684
1700,1945.24,1.0,0.0,0.0,1.5698384651312485
1701,2438.38,0.0,0.0,-0.0,1.4104432910461093
1702,47464.71,10.0,4.0,0.0,0.29297653574345883
1703,2897.07,1.0,0.0,-0.0,1.2167889360571948
1704,13913.11,1.0,1.0,0.0,0.25407811521743395
1705,8541.21,2.0,0.0,0.0,0.8512920270623636
1706,1499.95,0.0,1.0,0.0,3.114683267966057
1707,2595.13,0.0,1.0,-0.0,1.3797076048232082
1708,1767.19,0.0,0.0,0.0,0.7975905260938162
1709,1397.23,0.0,0.0,1.0,1.7004687934028526
1710,21229.62,6.0,4.0,0.0,0.5076125833429046
1711,44520.14,11.0,4.0,0.0,0.996961791781878
1712,181.19,-0.0,0.0,0.0,2.123750381675027
1713,1284.58,0.0,0.0,0.0,1.132471878380986
1714,42.03,0.0,1.0,-0.0,2.819028872084642
1715,29401.72,8.0,2.0,0.0,0.6396903331227377
1716,6838.2,1.0,2.0,0.0,1.1685190429728902
1717,207.89,-0.0,0.0,1.0,0.6605444391609874
1718,33622.35,7.0,2.0,0.0,0.917260519365822
1719,3063.39,0.0,2.0,0.0,0.0
1720,4716.52,0.0,0.0,0.0,1.2828456673596265
1721,24.35,0.0,0.0,0.0,1.9756206870810091
1722,32.47,-0.0,1.0,0.0,0.012928160176526204
1723,2632.18,1.0,0.0,-0.0,1.767200408664341
1724,27994.35,6.0,3.0,0.0,0.7307644228332832
1725,35425.96,8.0,2.0,0.0,0.0
1726,110446.74,28.0,11.0,0.0,1.2983636988226959
1727,1.12,-0.0,0.0,0.0,1.8799653113202202
1728,1237.31,0.0,0.0,0.0,0.4161954540167736
1729,339.46,-0.0,0.0,-0.0,0.9701193282617614
1730,15403.99,2.0,2.0,1.0,0.0
1731,50.55,0.0,0.0,0.0,0.294222185374999
1732,6055.13,1.0,2.0,-0.0,0.9769035568019335
1733,201.42,0.0,0.0,1.0,0.642686381634855
1734,78.62,0.0,0.0,0.0,0.0
1735,194.23,0.0,0.0,1.0,1.5290648073462236
1736,603.16,-0.0,0.0,1.0,0.7551783967826903
1737,15697.29,3.0,3.0,0.0,2.934435230303487
1738,157.23,0.0,0.0,0.0,1.4279072737055332
1739,15927.65,4.0,2.0,0.0,0.0
1740,11.32,-0.0,0.0,0.0,1.2213771186191291
1741,4170.38,1.0,1.0,0.0,1.3539180229983192
1742,1337.63,2.0,0.0,1.0,0.0
1743,15.79,0.0,0.0,1.0,2.4202633297715783
1744,57424.46,14.0,6.0,0.0,1.2622173673665205
1745,695.44,-0.0,0.0,0.0,0.0
1746,486.49,0.0,0.0,0.0,1.8523608270590173
1747,3370.85,0.0,1.0,3.0,0.6626903742037467
1748,0.12,-0.0,0.0,0.0,1.28032630298156
1749,4294.84,-0.0,1.0,1.0,0.8989820886246523
1750,1822.23,1.0,0.0,0.0,2.241921908457652
1751,562.76,0.0,-0.0,1.0,0.8616231979621103
1752,41081.29,9.0,5.0,0.0,0.8011191420274633
1753,10575.64,4.0,0.0,1.0,1.4816744618054418
1754,423.87,0.0,2.0,0.0,1.955609989663571
1755,43394.32,11.0,5.0,0.0,0.0955458437752692
1756,1478.5,1.0,0.0,2.0,3.2076161836685095
1757,6300.81,1.0,2.0,0.0,0.5745389729497847
1758,257.76,0.0,-0.0,-0.0,0.22030867962760292
1759,13128.62,4.0,3.0,0.0,0.7835121926567576
1760,20850.42,4.0,1.0,0.0,0.0
1761,14022.05,2.0,1.0,0.0,0.704992328509396
1762,1571.58,0.0,0.0,1.0,1.6004626880868962
1763,1637.49,0.0,0.0,0.0,0.0
1764,6868.75,1.0,1.0,-0.0,0.2574142025529632
1765,18947.08,4.0,2.0,0.0,0.6644909079260023
1766,11431.03,3.0,1.0,0.0,0.0
1767,16684.65,5.0,1.0,0.0,0.503520167406212
1768,2275.56,0.0,-0.0,0.0,1.505283948947553
1769,32821.68,8.0,3.0,0.0,1.1510226700709931
1770,17641.47,4.0,1.0,0.0,1.3805040499290544
1771,3920.7,0.0,0.0,0.0,1.0319306443864806
1772,649.28,1.0,1.0,0.0,0.5237670929095751
1773,16.82,0.0,0.0,1.0,0.022899492613497885
1774,11424.21,2.0,2.0,0.0,1.6211032956734261
1775,1304.16,1.0,-0.0,0.0,1.203901894647881
1776,68.18,0.0,1.0,1.0,0.7245051016117989
1777,18202.49,3.0,2.0,0.0,0.3333888707872974
1778,16551.12,4.0,3.0,0.0,0.0
1779,7109.21,2.0,2.0,0.0,0.0
1780,536.2,0.0,-0.0,0.0,0.3312402877050904
1781,26456.31,4.0,1.0,0.0,2.224275467339746
1782,21979.97,6.0,2.0,0.0,0.06733947328249079
1783,1586.27,2.0,0.0,2.0,2.0418724470970355
1784,9065.02,2.0,2.0,0.0,2.595935520082027
1785,4592.62,2.0,0.0,0.0,0.0
1786,386.98,0.0,1.0,0.0,0.8486199983488031
1787,8063.96,1.0,1.0,0.0,0.541152532297599
1788,739.97,-0.0,-0.0,-0.0,0.374558952270463
1789,31949.99,8.0,3.0,0.0,1.8348580527205245
1790,27240.08,8.0,3.0,0.0,0.10863417272016229
1791,7196.01,2.0,-0.0,0.0,0.0
1792,8733.8,2.0,1.0,0.0,2.1534867455541313
1793,134.0,0.0,0.0,2.0,0.0
1794,56.55,0.0,0.0,-0.0,0.0
1795,1098.23,0.0,0.0,1.0,2.8138946945685674
1796,2.13,0.0,-0.0,1.0,0.6322606149061842
1797,388.39,2.0,-0.0,-0.0,0.5764117446703161
1798,235.2,0.0,-0.0,0.0,1.337526857900899
1799,4150.92,1.0,0.0,-0.0,0.0
1800,380.83,-0.0,0.0,2.0,3.027763639961706
1801,7567.0,2.0,0.0,1.0,1.1982022509584718
1802,2274.57,0.0,0.0,0.0,0.9303097504418418
1803,1625.14,0.0,0.0,-0.0,0.8608896411796338
1804,2019.71,2.0,0.0,0.0,2.142776518164886
1805,4044.33,0.0,1.0,0.0,0.0
1806,4193.66,0.0,-0.0,-0.0,2.1142187266901744
1807,958.14,-0.0,0.0,0.0,0.60093743918392
1808,23185.53,5.0,2.0,0.0,1.105247332857863
1809,8161.5,1.0,0.0,0.0,1.1548451711932868
1810,1294.43,0.0,1.0,0.0,0.8734024016814339
1811,31.16,2.0,-0.0,1.0,2.571718980162209
1812,34045.2,9.0,3.0,0.0,0.3430305834934929
